#	Frame	FaceNum	FEV		X	Y	ROC	Time
	1213	0	737.796306	314	196	0.413243	45.460410189
	1214	0	740.602976	314	196	0.411991	45.487897003
	1215	0	739.947255	314	196	0.411799	45.525580468
	1216	0	741.288670	314	196	0.411352	45.551903629
	1217	0	741.016266	314	196	0.411687	45.581762493
	1218	0	740.994443	314	196	0.411673	45.626875466
	1219	0	742.395382	314	196	0.411239	45.654582302
	1220	0	742.918600	314	196	0.410596	45.692043354
	1221	0	739.754393	314	196	0.412087	45.725825167
	1222	0	740.492860	314	196	0.412365	45.760255761
	1223	0	740.238462	314	196	0.413067	45.797930715
	1224	0	740.538644	314	196	0.412517	45.823105914
	1225	0	741.134364	314	196	0.411558	45.866889200
	1226	0	741.540757	314	196	0.411357	45.896489124
	1227	0	740.884045	314	196	0.411174	45.920787294
	1228	0	740.042269	314	196	0.410363	45.963609720
	1229	0	740.629840	314	196	0.409959	45.998765708
	1230	0	740.050635	314	196	0.411050	46.029624933
	1231	0	739.595799	314	196	0.411370	46.063429398
	1232	0	740.720809	314	196	0.411025	46.096588422
	1233	0	738.075908	314	196	0.416509	46.130365818
	1234	0	741.190623	314	196	0.414808	46.170295964
	1235	0	738.475245	314	196	0.415580	46.196310024
	1236	0	740.940987	314	196	0.415223	46.229810923
	1237	0	740.931384	314	196	0.414130	46.274076289
	1238	0	739.258414	314	196	0.414936	46.302027015
	1239	0	739.736321	314	196	0.414432	46.338181518
	1240	0	739.070254	314	196	0.415119	46.368342679
	1241	0	736.504868	314	196	0.417386	46.397193053
	1242	0	738.300525	314	196	0.416259	46.441970544
	1243	0	738.008796	314	196	0.416067	46.482082241
	1244	0	739.304014	314	196	0.416494	46.507884844
	1245	0	740.417470	314	196	0.415297	46.540253503
	1246	0	738.438857	314	196	0.415437	46.572224153
	1247	0	736.228241	314	196	0.417764	46.600594235
	1248	0	736.862500	314	196	0.417273	46.642201988
	1249	0	736.459433	314	196	0.416427	46.672233831
	1250	0	735.706968	314	196	0.417341	46.697901839
	1251	0	736.883200	314	196	0.417614	46.742731619
	1252	0	737.585926	314	196	0.418187	46.779878889
	1253	0	736.391420	314	196	0.418251	46.812847076
	1254	0	737.965168	314	196	0.416385	46.845325087
	1255	0	738.397527	314	196	0.416604	46.880547438
	1256	0	738.124927	314	196	0.417413	46.912968583
	1257	0	736.482377	314	196	0.418618	46.938900947
	1258	0	735.830484	314	196	0.417704	46.972302485
	1259	0	737.970593	314	196	0.417472	47.016068852
	1260	0	737.542688	314	196	0.416714	47.048908467
	1261	0	736.975243	314	196	0.416628	47.077587350
	1262	0	739.991845	314	196	0.415301	47.119728919
	1263	0	741.632755	314	196	0.412684	47.154547489
	1264	0	741.915590	314	196	0.411357	47.188106481
	1265	0	741.984226	314	196	0.411275	47.215634988
	1266	0	743.316768	314	196	0.411308	47.243352134
	1267	0	743.600438	314	196	0.410446	47.288743919
	1268	0	743.193088	314	196	0.410504	47.313043326
	1269	0	744.032464	314	196	0.409752	47.353552449
	1270	0	744.565072	314	196	0.408713	47.388217359
	1271	0	745.191822	314	196	0.408130	47.417154642
	1272	0	745.937969	314	196	0.408596	47.461886696
	1273	0	743.187706	314	196	0.409945	47.493742919
	1274	0	742.921296	314	196	0.409978	47.529600141
	1275	0	745.672364	314	196	0.408033	47.563234120
	1276	0	744.699521	314	196	0.408884	47.594556567
	1277	0	742.809514	314	196	0.409845	47.631464385
	1278	0	743.181954	314	196	0.409729	47.662647159
	1279	0	743.164985	314	196	0.409900	47.695479249
	1280	0	742.074814	314	196	0.409224	47.730941124
	1281	0	742.780853	314	196	0.410252	47.758100025
	1282	0	742.664635	314	196	0.410815	47.793671911
	1283	0	740.910315	314	196	0.411637	47.837398878
	1284	0	742.502771	314	196	0.410931	47.865515539
	1285	0	742.749646	314	196	0.411084	47.896885914
	1286	0	744.482612	314	196	0.410065	47.932719543
	1287	0	744.704440	314	196	0.409533	47.966403730
	1288	0	744.771244	314	196	0.409136	47.995613911
	1289	0	744.366012	314	196	0.409349	48.036662110
	1290	0	745.011496	314	196	0.409044	48.064839678
	1291	0	742.499282	314	196	0.416932	48.117215533
	1292	0	741.359043	314	196	0.416391	48.142339874
	1293	0	742.113709	314	196	0.414988	48.171085168
	1294	0	743.831251	314	196	0.413914	48.204074993
	1295	0	742.473349	314	196	0.414101	48.245640544
	1296	0	741.706401	314	196	0.413996	48.270503508
	1297	0	743.128668	314	196	0.412028	48.303200353
	1298	0	743.481956	314	196	0.412070	48.331132421
	1299	0	743.297910	314	196	0.412471	48.363308594
	1300	0	742.429141	314	196	0.412794	48.407107126
	1301	0	741.792209	314	196	0.413779	48.440264394
	1302	0	743.675147	314	196	0.412717	48.476006878
	1303	0	744.349371	314	196	0.412150	48.516727383
	1304	0	741.350098	314	196	0.413254	48.545056942
	1305	0	741.505065	314	196	0.412289	48.581565677
	1306	0	743.115891	314	196	0.411796	48.604941593
	1307	0	743.240814	314	196	0.412523	48.638445578
	1308	0	743.312605	314	196	0.412081	48.681349602
	1309	0	742.027914	314	196	0.413048	48.712545444
	1310	0	742.369972	314	196	0.413277	48.748376720
	1311	0	743.936487	314	196	0.412039	48.786232456
	1312	0	744.529506	314	196	0.411993	48.814144537
	1313	0	743.669490	314	196	0.411868	48.849780135
	1314	0	744.657391	314	196	0.411824	48.880549947
	1315	0	746.165000	314	196	0.411197	48.906855372
	1316	0	742.606800	314	196	0.413088	48.948964939
	1317	0	743.412420	314	196	0.412735	48.978551991
	1318	0	742.164167	314	196	0.413196	49.012138740
	1319	0	743.831395	314	196	0.411886	49.057018095
	1320	0	739.805753	314	196	0.412189	49.091722136
	1321	0	736.616149	314	196	0.414064	49.133074557
	1322	0	736.743182	314	196	0.413774	49.158680435
	1323	0	736.056112	314	196	0.413643	49.184696195
	1324	0	735.771400	314	196	0.413334	49.227777361
	1325	0	734.247053	314	196	0.414032	49.256998526
	1326	0	734.700028	314	196	0.414213	49.288482670
	1327	0	735.908082	314	196	0.413216	49.330874327
	1328	0	735.205280	314	196	0.413226	49.354739691
	1329	0	735.874815	314	196	0.412940	49.399122766
	1330	0	736.084394	314	196	0.412364	49.428260802
	1331	0	737.105169	314	196	0.412537	49.460750788
	1332	0	736.785962	314	196	0.412829	49.497099312
	1333	0	738.073680	314	196	0.411757	49.531674911
	1334	0	734.850116	314	196	0.412151	49.559884659
	1335	0	733.579570	314	196	0.413082	49.599428831
	1336	0	734.853095	314	196	0.412996	49.638425076
	1337	0	733.575879	314	196	0.413331	49.665709680
	1338	0	735.074775	314	196	0.412887	49.699673360
	1339	0	732.828104	314	196	0.413094	49.743376699
	1340	0	733.759410	314	196	0.413287	49.771636940
	1341	0	734.382142	314	196	0.412977	49.794373495
	1342	0	734.005864	314	196	0.412837	49.828252593
	1343	0	733.720172	314	196	0.413281	49.867954967
	1344	0	734.293577	314	196	0.413169	49.902813921
	1345	0	733.623339	314	196	0.413454	49.927300249
	1346	0	734.026623	314	196	0.413582	49.968554407
	1347	0	733.085415	314	196	0.413797	49.997107394
	1348	0	733.976241	314	196	0.413210	50.042377585
	1349	0	748.888828	314	196	0.406615	50.086800523
	1350	0	744.531934	314	196	0.407676	50.110665477
	1351	0	744.888184	314	196	0.407307	50.145934402
	1352	0	746.246912	314	196	0.407097	50.175504612
	1353	0	745.315386	314	196	0.407908	50.201634133
	1354	0	746.091650	314	196	0.406834	50.239548384
	1355	0	744.358191	314	196	0.409263	50.272348978
	1356	0	744.893906	314	196	0.408488	50.301281056
	1357	0	744.089627	314	196	0.408594	50.345602658
	1358	0	746.180037	314	196	0.407689	50.379782159
	1359	0	745.108127	314	196	0.407058	50.417309759
	1360	0	744.345542	314	196	0.408412	50.442849383
	1361	0	745.721912	314	196	0.407483	50.477322491
	1362	0	744.833993	314	196	0.408392	50.513532943
	1363	0	745.683362	314	196	0.406142	50.539830335
	1364	0	744.068302	314	196	0.407125	50.573150507
	1365	0	744.583146	314	196	0.408204	50.614648131
	1366	0	745.870732	314	196	0.408986	50.649210303
	1367	0	747.330384	314	196	0.407722	50.688165866
	1368	0	748.106975	314	196	0.407023	50.715732282
	1369	0	745.735290	314	196	0.408436	50.743463699
	1370	0	744.358432	314	196	0.409393	50.788117780
	1371	0	742.767185	314	196	0.410986	50.814406117
	1372	0	742.774588	314	196	0.410303	50.847826975
	1373	0	741.463951	314	196	0.410558	50.889203526
	1374	0	741.503978	314	196	0.410517	50.918631129
	1375	0	744.918940	314	196	0.409600	50.944147462
	1376	0	745.838542	314	196	0.408963	50.989622778
	1377	0	746.201016	314	196	0.408367	51.019464423
	1378	0	739.112971	314	196	0.420219	51.066564717
	1379	0	739.132996	314	196	0.419735	51.090162136
	1380	0	740.549425	314	196	0.418279	51.116172800
	1381	0	741.163152	314	196	0.418058	51.158524526
	1382	0	742.576838	314	196	0.417849	51.187399698
	1383	0	741.003257	314	196	0.418468	51.221466797
	1384	0	741.525298	314	196	0.418062	51.266812281
	1385	0	741.526113	314	196	0.417426	51.294076711
	1386	0	740.453495	314	196	0.417591	51.332356992
	1387	0	739.935172	314	196	0.418336	51.364468123
	1388	0	742.664843	314	196	0.417339	51.391839973
	1389	0	741.680389	314	196	0.418078	51.430899749
	1390	0	741.310338	314	196	0.417956	51.463350434
	1391	0	741.458377	314	196	0.417130	51.499396501
	1392	0	742.338705	314	196	0.415933	51.533594572
	1393	0	740.986661	314	196	0.415811	51.566038108
	1394	0	742.027798	314	196	0.416371	51.592820669
	1395	0	741.665369	314	196	0.416457	51.628519935
	1396	0	741.053668	314	196	0.416557	51.659130239
	1397	0	740.107723	314	196	0.417732	51.704451485
	1398	0	740.582231	314	196	0.417369	51.738118368
	1399	0	740.093647	314	196	0.417478	51.773573113
	1400	0	738.876723	314	196	0.418641	51.804683274
	1401	0	738.177733	314	196	0.419266	51.835824507
	1402	0	740.035158	314	196	0.417949	51.861085209
	1403	0	739.804632	314	196	0.417956	51.903682723
	1404	0	739.000208	314	196	0.418371	51.938364707
	1405	0	740.916429	314	196	0.417118	51.975822690
	1406	0	739.944871	314	196	0.417951	52.007397293
	1407	0	730.560851	314	196	0.413878	52.050640276
	1408	0	732.727820	314	196	0.413103	52.075172423
	1409	0	732.302963	314	196	0.412484	52.111019723
	1410	0	733.792836	314	196	0.413086	52.135503283
	1411	0	731.982583	314	196	0.413327	52.179192489
	1412	0	732.228679	314	196	0.414196	52.207015109
	1413	0	731.713241	314	196	0.413833	52.239124195
	1414	0	732.240827	314	196	0.412760	52.277763111
	1415	0	732.462445	314	196	0.413301	52.304502542
	1416	0	733.160839	314	196	0.414031	52.347776508
	1417	0	735.353235	314	196	0.411460	52.383888081
	1418	0	736.150487	314	196	0.410961	52.407887961
	1419	0	737.389688	314	196	0.410161	52.452907971
	1420	0	737.689581	314	196	0.410307	52.477599179
	1421	0	734.987021	314	196	0.412206	52.506044696
	1422	0	736.226399	314	196	0.412448	52.549805524
	1423	0	736.356513	314	196	0.412208	52.591185756
	1424	0	734.524941	314	196	0.412684	52.624456678
	1425	0	736.123634	314	196	0.411928	52.660013443
	1426	0	736.138537	314	196	0.411265	52.685034108
	1427	0	735.718194	314	196	0.411369	52.724320842
	1428	0	737.355712	314	196	0.411151	52.748535149
	1429	0	736.807635	314	196	0.410423	52.781501741
	1430	0	737.093446	314	196	0.411449	52.822606948
	1431	0	734.816772	314	196	0.411935	52.854101687
	1432	0	734.922785	314	196	0.412216	52.885611588
	1433	0	734.858041	314	196	0.411643	52.923179705
	1434	0	735.663864	314	196	0.411564	52.951629648
	1435	0	734.629637	314	196	0.411672	52.995769320
	1436	0	742.346257	314	196	0.413059	53.028991313
	1437	0	741.297603	314	196	0.412805	53.058634859
	1438	0	740.433150	314	196	0.412379	53.095919587
	1439	0	741.274773	314	196	0.411822	53.120202082
	1440	0	741.320865	314	196	0.412210	53.165073127
	1441	0	739.347558	314	196	0.411932	53.202537775
	1442	0	741.522591	314	196	0.411911	53.228682502
	1443	0	740.596890	314	196	0.411407	53.271737499
	1444	0	742.665528	314	196	0.411088	53.297367671
	1445	0	743.643524	314	196	0.410760	53.323890346
	1446	0	741.954858	314	196	0.412179	53.369434432
	1447	0	742.742528	314	196	0.412194	53.405130987
	1448	0	742.808678	314	196	0.411813	53.437743013
	1449	0	743.285765	314	196	0.410810	53.475432063
	1450	0	741.906895	314	196	0.411096	53.503150291
	1451	0	742.182915	314	196	0.411536	53.526054131
	1452	0	740.499821	314	196	0.412295	53.565229303
	1453	0	740.058318	314	196	0.413195	53.598298463
	1454	0	739.462825	314	196	0.412642	53.642636479
	1455	0	740.624079	314	196	0.412454	53.672160154
	1456	0	739.175629	314	196	0.413132	53.705055901
	1457	0	740.136018	314	196	0.412835	53.739269491
	1458	0	739.986729	314	196	0.412819	53.773104194
	1459	0	739.734688	314	196	0.412441	53.799542185
	1460	0	738.139695	314	196	0.413805	53.844760193
	1461	0	737.752605	314	196	0.414085	53.873089346
	1462	0	739.313835	314	196	0.413083	53.912123080
	1463	0	738.263452	314	196	0.413277	53.942046780
	1464	0	736.482216	314	196	0.420686	54.020458095
	1465	0	737.103092	314	196	0.419464	54.050329702
	1466	0	736.909330	314	196	0.419352	54.078248803
	1467	0	736.276041	314	196	0.419826	54.116712387
	1468	0	735.262557	314	196	0.419680	54.140630392
	1469	0	734.060226	314	196	0.419473	54.172760073
	1470	0	731.610339	314	196	0.421999	54.213783963
	1471	0	732.471216	314	196	0.421088	54.248791018
	1472	0	735.543575	314	196	0.419401	54.288536288
	1473	0	733.358967	314	196	0.419304	54.319792742
	1474	0	736.287335	314	196	0.418999	54.343569467
	1475	0	735.422065	314	196	0.419420	54.388601955
	1476	0	735.130909	314	196	0.419306	54.413652422
	1477	0	735.238093	314	196	0.420243	54.442675304
	1478	0	735.413272	314	196	0.419830	54.485613487
	1479	0	734.657588	314	196	0.420104	54.520304844
	1480	0	735.084530	314	196	0.419745	54.562094549
	1481	0	735.556796	314	196	0.419071	54.589544429
	1482	0	736.651088	314	196	0.418538	54.619060874
	1483	0	735.201243	314	196	0.419077	54.661298203
	1484	0	738.054719	314	196	0.417687	54.689410273
	1485	0	737.233683	314	196	0.417807	54.714048451
	1486	0	737.102646	314	196	0.417114	54.761353867
	1487	0	736.587390	314	196	0.417718	54.791085638
	1488	0	736.002609	314	196	0.418009	54.821545500
	1489	0	734.930584	314	196	0.418349	54.861392510
	1490	0	734.342019	314	196	0.418574	54.890595336
	1491	0	735.015456	314	196	0.418772	54.930744263
	1492	0	734.175603	314	196	0.418535	54.956330849
	1493	0	738.797596	314	196	0.415312	55.001360939
	1494	0	739.305367	314	196	0.413930	55.028850556
	1495	0	736.074764	314	196	0.416331	55.065146688
	1496	0	735.311941	314	196	0.415838	55.092620453
	1497	0	734.231756	314	196	0.417066	55.130375132
	1498	0	733.163143	314	196	0.418215	55.172419129
	1499	0	733.453571	314	196	0.418152	55.204840908
	1500	0	733.955279	314	196	0.417606	55.235827921
	1501	0	734.918455	314	196	0.417658	55.265151939
	1502	0	733.059421	314	196	0.417630	55.305602471
	1503	0	732.239119	314	196	0.417768	55.336945658
	1504	0	734.594386	314	196	0.416997	55.377042074
	1505	0	736.095259	314	196	0.416759	55.406698869
	1506	0	737.109725	314	196	0.416361	55.434368854
	1507	0	736.734912	314	196	0.416610	55.459848242
	1508	0	736.067087	314	196	0.417295	55.503693633
	1509	0	737.529393	314	196	0.416736	55.531275409
	1510	0	738.535838	314	196	0.416556	55.579322371
	1511	0	738.672391	314	196	0.415393	55.602408896
	1512	0	738.290450	314	196	0.415343	55.638294278
	1513	0	737.517073	314	196	0.415372	55.677276046
	1514	0	737.005225	314	196	0.415680	55.708606245
	1515	0	739.446756	314	196	0.415036	55.733041945
	1516	0	739.254759	314	196	0.414070	55.774719586
	1517	0	738.019287	314	196	0.415249	55.809098887
	1518	0	737.119866	314	196	0.415645	55.851724066
	1519	0	737.348275	314	196	0.415514	55.880773648
	1520	0	735.848599	314	196	0.416575	55.912090576
	1521	0	735.041236	314	196	0.417002	55.949141634
	1522	0	731.709949	314	196	0.423124	55.987652639
	1523	0	729.963583	314	196	0.424249	56.017014337
	1524	0	731.106549	314	196	0.422579	56.054734387
	1525	0	731.091140	314	196	0.423100	56.083048379
	1526	0	731.830257	314	196	0.422335	56.109731757
	1527	0	731.102173	314	196	0.422241	56.153656120
	1528	0	731.755718	314	196	0.421517	56.189476116
	1529	0	731.953898	314	196	0.421494	56.223989083
	1530	0	731.459270	314	196	0.421943	56.257510457
	1531	0	732.983608	314	196	0.421702	56.285275597
	1532	0	733.315936	314	196	0.421947	56.324595343
	1533	0	732.823760	314	196	0.420881	56.347206935
	1534	0	733.412485	314	196	0.421154	56.380965154
	1535	0	732.485891	314	196	0.421263	56.424531748
	1536	0	733.903077	314	196	0.421198	56.456183174
	1537	0	733.601430	314	196	0.420443	56.490929458
	1538	0	732.482868	314	196	0.420846	56.527050773
	1539	0	734.568545	314	196	0.420222	56.562126093
	1540	0	734.726779	314	196	0.419182	56.596256395
	1541	0	733.151995	314	196	0.419903	56.625971486
	1542	0	731.490806	314	196	0.420464	56.648957625
	1543	0	731.124364	314	196	0.421290	56.695130916
	1544	0	731.549528	314	196	0.421432	56.728777992
	1545	0	730.196781	314	196	0.421234	56.768148393
	1546	0	730.537946	314	196	0.421542	56.802235112
	1547	0	730.594826	314	196	0.421919	56.836953982
	1548	0	731.181831	314	196	0.422223	56.870013233
	1549	0	729.688325	314	196	0.422716	56.898714558
	1550	0	730.316913	314	196	0.421611	56.933421138
	1551	0	739.449521	314	196	0.413095	56.978290025
	1552	0	736.474623	314	196	0.415384	57.004686879
	1553	0	737.748141	314	196	0.412839	57.029534130
	1554	0	739.159033	314	196	0.410897	57.073921151
	1555	0	738.848505	314	196	0.410938	57.103470271
	1556	0	740.827284	314	196	0.410241	57.140980752
	1557	0	739.241171	314	196	0.410676	57.172229281
	1558	0	737.947504	314	196	0.411728	57.199894333
	1559	0	737.868500	314	196	0.411432	57.240605430
	1560	0	738.461492	314	196	0.410920	57.271830355
	1561	0	737.885064	314	196	0.411833	57.296417284
	1562	0	738.087608	314	196	0.411360	57.342345771
	1563	0	736.594956	314	196	0.412157	57.370404197
	1564	0	736.638817	314	196	0.411264	57.399606024
	1565	0	738.531610	314	196	0.410853	57.440710816
	1566	0	738.132244	314	196	0.410688	57.465040620
	1567	0	738.247169	314	196	0.410859	57.510739572
	1568	0	738.240406	314	196	0.410439	57.544467907
	1569	0	738.286508	314	196	0.410645	57.576024506
	1570	0	735.010411	314	196	0.412852	57.612913797
	1571	0	735.615077	314	196	0.412613	57.652821842
	1572	0	735.296736	314	196	0.413055	57.679396159
	1573	0	734.727296	314	196	0.413691	57.711716539
	1574	0	734.548220	314	196	0.413998	57.740770152
	1575	0	734.715584	314	196	0.413991	57.783403361
	1576	0	735.317672	314	196	0.414508	57.818351779
	1577	0	735.216723	314	196	0.414268	57.860147733
	1578	0	734.014861	314	196	0.414828	57.890302778
	1579	0	734.374559	314	196	0.414833	57.920004027
	1580	0	735.993074	314	196	0.415167	57.952229202
	1581	0	735.612132	314	196	0.416174	57.986977112
	1582	0	734.141048	314	196	0.417076	58.014367657
	1583	0	733.416707	314	196	0.416801	58.050418635
	1584	0	729.951143	314	196	0.417882	58.087063469
	1585	0	731.300169	314	196	0.416798	58.119730413
	1586	0	733.279496	314	196	0.417139	58.158754269
	1587	0	737.028194	314	196	0.416924	58.186196596
	1588	0	736.749959	314	196	0.417099	58.221275553
	1589	0	736.542950	314	196	0.417153	58.255332743
	1590	0	736.124800	314	196	0.417176	58.288958034
	1591	0	737.003788	314	196	0.415724	58.313541087
	1592	0	737.034555	314	196	0.416280	58.364499383
	1593	0	736.002674	314	196	0.417235	58.390406078
	1594	0	736.309166	314	196	0.417028	58.427853353
	1595	0	737.891293	314	196	0.415341	58.462419024
	1596	0	735.992066	314	196	0.416530	58.494584617
	1597	0	736.893256	314	196	0.416030	58.529810084
	1598	0	736.320611	314	196	0.415963	58.562030412
	1599	0	736.922281	314	196	0.415704	58.590298273
	1600	0	737.692947	314	196	0.414996	58.631600346
	1601	0	738.203638	314	196	0.415214	58.666501736
	1602	0	736.744756	314	196	0.415294	58.700696761
	1603	0	737.490258	314	196	0.414794	58.729854818
	1604	0	736.451505	314	196	0.415483	58.764330663
	1605	0	736.742858	314	196	0.415535	58.801416648
	1606	0	738.286306	314	196	0.414609	58.831836115
	1607	0	737.227421	314	196	0.415413	58.857490118
	1608	0	737.983503	314	196	0.414727	58.901198130
	1609	0	736.974123	314	196	0.414382	58.941077375
	1610	0	736.759213	314	196	0.413973	58.964804135
	1611	0	738.343576	314	196	0.411538	59.010398761
	1612	0	735.642465	314	196	0.413201	59.041879540
	1613	0	734.290580	314	196	0.414150	59.075354565
	1614	0	736.715810	314	196	0.412840	59.105444902
	1615	0	737.434917	314	196	0.412352	59.132975375
	1616	0	737.129245	314	196	0.411926	59.174991423
	1617	0	736.460801	314	196	0.411988	59.205163616
	1618	0	737.762734	314	196	0.412428	59.241208776
	1619	0	736.712176	314	196	0.412657	59.275441890
	1620	0	736.506425	314	196	0.412939	59.310338349
	1621	0	737.785995	314	196	0.412170	59.336389691
	1622	0	736.579782	314	196	0.412602	59.373160298
	1623	0	736.272456	314	196	0.413907	59.401599255
	1624	0	736.112181	314	196	0.413852	59.452244875
	1625	0	735.591207	314	196	0.415114	59.479558577
	1626	0	735.256235	314	196	0.413966	59.510230738
	1627	0	734.751043	314	196	0.414447	59.547799085
	1628	0	736.789331	314	196	0.412997	59.581559997
	1629	0	737.234195	314	196	0.412337	59.611855800
	1630	0	739.330580	314	196	0.409833	59.651731394
	1631	0	736.529206	314	196	0.411268	59.678051802
	1632	0	736.952858	314	196	0.411200	59.719440222
	1633	0	737.986941	314	196	0.411840	59.747549038
	1634	0	737.668435	314	196	0.411437	59.778559133
	1635	0	736.534920	314	196	0.411952	59.819351431
	1636	0	738.435420	314	196	0.411250	59.855214179
	1637	0	738.944943	314	196	0.410590	59.889363049
	1638	0	731.742574	314	196	0.418006	59.927851314
	1639	0	732.835585	314	196	0.416312	59.954207718
	1640	0	733.583122	314	196	0.416599	59.984656920
	1641	0	731.505027	314	196	0.416740	60.025054757
	1642	0	730.952588	314	196	0.417316	60.063037265
	1643	0	731.787709	314	196	0.417304	60.096023519
	1644	0	730.834174	314	196	0.416579	60.125948089
	1645	0	732.783309	314	196	0.415880	60.159365816
	1646	0	731.206601	314	196	0.416568	60.194458606
	1647	0	731.499992	314	196	0.417127	60.219260541
	1648	0	734.142581	314	196	0.416182	60.248387789
	1649	0	730.770260	314	196	0.417464	60.294924032
	1650	0	728.410174	314	196	0.417330	60.317829281
	1651	0	729.093378	314	196	0.418391	60.364326799
	1652	0	733.235360	314	196	0.416622	60.395597242
	1653	0	732.358518	314	196	0.417723	60.423745012
	1654	0	732.304564	314	196	0.418287	60.472820586
	1655	0	731.379225	314	196	0.418285	60.500059875
	1656	0	730.692213	314	196	0.419436	60.528740872
